SetID,Job Code,Eff Date,Sal End Date,Salary SetID,Sal Plan,Grade,Step,Biweekly High Rate,Biweekly Low Rate,Union Code,Extended Step,Pay Type
COMMN,2462,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07010,1,$2793.00,$3396.00,856,0,B
COMMN,2464,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07280,1,$3189.00,$3873.00,856,0,B
COMMN,2466,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07400,1,$3378.00,$4106.00,351,0,B
COMMN,2467,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2467F,1,$2841.00,$3807.00,790,0,B
COMMN,2468,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2468F,1,$2983.00,$3998.00,790,0,B
COMMN,2469,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2469F,1,$3132.00,$4197.00,790,0,B
COMMN,2470,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2470F,1,$3189.00,$4270.00,790,0,B
COMMN,2478,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07350,1,$3295.00,$4006.00,21,0,B
COMMN,2481,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2481F,1,$2084.00,$2933.00,21,0,B
COMMN,2482,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06860,1,$2596.00,$3155.00,21,0,B
COMMN,2483,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2483F,1,$2472.00,$3479.00,21,0,B
COMMN,2484,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07460,1,$3479.00,$4229.00,21,0,B
COMMN,2485,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07460,1,$3479.00,$4229.00,21,0,B
COMMN,2486,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2486F,1,$2472.00,$3479.00,21,0,B
COMMN,2487,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07460,1,$3479.00,$4229.00,21,0,B
COMMN,2488,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07460,1,$3479.00,$4229.00,21,0,B
COMMN,2489,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2489F,1,$4067.00,$4943.00,21,6,B
COMMN,2492,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07720,1,$3948.00,$4799.00,351,0,B
COMMN,2493,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06470,1,$2145.00,$2607.00,790,0,B
COMMN,2496,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07705,1,$3921.00,$4766.00,856,0,B
COMMN,2514,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06200,1,$1881.00,$2287.00,250,0,B
COMMN,2515,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06300,1,$1975.00,$2401.00,250,0,B
COMMN,2520,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06400,1,$2074.00,$2521.00,250,0,B
COMMN,2522,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06430,1,$2104.00,$2557.00,250,0,B
COMMN,2523,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06450,1,$2124.00,$2582.00,250,0,B
COMMN,2526,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06910,1,$2660.00,$3234.00,790,0,B
COMMN,2530,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07060,1,$2862.00,$3479.00,790,0,B
COMMN,2532,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06910,1,$2660.00,$3234.00,790,0,B
COMMN,2533,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07260,1,$3155.00,$3836.00,790,0,B
COMMN,2534,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07260,1,$3155.00,$3836.00,790,0,B
COMMN,2536,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06480,1,$2156.00,$2621.00,790,0,B
COMMN,2537,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06960,1,$2726.00,$3313.00,790,0,B
COMMN,2538,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2538F,1,$2890.00,$3689.00,21,0,B
COMMN,2540,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2540F,1,$3126.00,$3989.00,21,0,B
COMMN,2542,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2542F,1,$3108.00,$4164.00,21,0,B
COMMN,2548,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2548F,1,$2819.00,$3966.00,21,0,B
COMMN,2550,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2550F,1,$3189.00,$4484.00,21,0,B
COMMN,2551,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07015,1,$2800.00,$3403.00,21,0,B
COMMN,2552,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06760,1,$2472.00,$3005.00,790,0,B
COMMN,2554,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06470,1,$2145.00,$2607.00,250,0,B
COMMN,2555,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2555F,1,$2371.00,$3178.00,21,0,B
COMMN,2556,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2556F,1,$2819.00,$3966.00,21,0,B
COMMN,2558,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2558F,1,$3189.00,$4484.00,21,0,B
COMMN,2560,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07500,1,$3547.00,$4311.00,351,0,B
COMMN,2561,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07300,1,$3217.00,$3910.00,1,0,B
COMMN,2565,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06490,1,$2166.00,$2632.00,790,0,B
COMMN,2566,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06580,1,$2264.00,$2752.00,21,0,B
COMMN,2574,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07170,1,$3018.00,$3668.00,790,0,B
COMMN,2575,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07320,1,$3248.00,$3948.00,790,0,B
COMMN,2576,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07330,1,$3263.00,$3966.00,1,0,B
COMMN,2577,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06575,1,$2258.00,$2745.00,790,0,B
COMMN,2578,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06975,1,$2745.00,$3337.00,790,0,B
COMMN,2579,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07170,1,$3018.00,$3668.00,790,0,B
COMMN,2582,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2582F,1,$6936.00,$9070.00,164,0,B
COMMN,2583,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05405,1,$1282.00,$1554.00,250,0,B
COMMN,2585,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05785,1,$1539.00,$1867.00,790,0,B
COMMN,2586,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06015,1,$1719.00,$2089.00,790,0,B
COMMN,2587,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06200,1,$1881.00,$2287.00,790,0,B
COMMN,2588,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06520,1,$2199.00,$2672.00,790,0,B
COMMN,2589,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06670,1,$2365.00,$2874.00,21,0,B
COMMN,2591,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06900,1,$2647.00,$3217.00,21,0,B
COMMN,2593,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2593F,1,$2960.00,$3597.00,21,6,B
COMMN,2594,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06870,1,$2607.00,$3169.00,21,0,B
COMMN,2595,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2595F,1,$2726.00,$3313.00,21,6,B
COMMN,2596,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07250,1,$3138.00,$3815.00,351,0,B
COMMN,2598,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2598F,1,$7148.00,$10059.00,164,0,B
COMMN,2604,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05550,1,$1375.00,$1666.00,250,0,B
COMMN,2606,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05650,1,$1443.00,$1748.00,250,0,B
COMMN,2608,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05710,1,$1484.00,$1800.00,790,0,B
COMMN,2618,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06080,1,$1773.00,$2156.00,790,0,B
COMMN,2619,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06280,1,$1955.00,$2377.00,790,0,B
COMMN,2620,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2620F,1,$2449.00,$2977.00,351,6,B
COMMN,2622,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05950,1,$1666.00,$2023.00,250,0,B
COMMN,2624,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06680,1,$2377.00,$2890.00,790,0,B
COMMN,2626,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06870,1,$2607.00,$3169.00,790,0,B
COMMN,2650,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05700,1,$1477.00,$1791.00,250,0,B
COMMN,2652,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06280,1,$1955.00,$2377.00,250,0,B
COMMN,2654,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06150,1,$1835.00,$2230.00,250,0,B
COMMN,2656,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06400,1,$2074.00,$2521.00,790,0,B
COMMN,2706,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05580,1,$1394.00,$1690.00,250,0,B
COMMN,2708,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05845,1,$1584.00,$1923.00,790,0,B
COMMN,2716,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06040,1,$1740.00,$2115.00,790,0,B
COMMN,2718,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06240,1,$1918.00,$2332.00,790,0,B
COMMN,2719,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06405,1,$2079.00,$2527.00,790,0,B
COMMN,2720,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06440,1,$2115.00,$2571.00,790,0,B
COMMN,2736,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05845,1,$1584.00,$1923.00,250,0,B
COMMN,2738,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06040,1,$1740.00,$2115.00,250,0,B
COMMN,2740,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06240,1,$1918.00,$2332.00,790,0,B
COMMN,2770,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05785,1,$1539.00,$1867.00,250,0,B
COMMN,2772,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05735,1,$1503.00,$1823.00,250,0,B
COMMN,2782,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06030,1,$1731.00,$2104.00,1,0,B
COMMN,2785,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2785F,1,$2188.00,$2660.00,351,6,B
COMMN,2786,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06860,1,$2596.00,$3155.00,351,0,B
COMMN,2802,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06660,1,$2354.00,$2862.00,21,0,B
COMMN,2803,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07160,1,$3005.00,$3653.00,21,0,B
COMMN,2804,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07360,1,$3313.00,$4028.00,351,0,B
COMMN,2806,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,06460,1,$2135.00,$2596.00,251,0,B
COMMN,2808,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,06610,1,$2297.00,$2793.00,251,0,B
COMMN,2810,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,06900,1,$2647.00,$3217.00,251,0,B
COMMN,2818,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06830,1,$2557.00,$3108.00,790,0,B
COMMN,2819,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06670,1,$2365.00,$2874.00,21,0,B
COMMN,2820,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07130,1,$2960.00,$3597.00,790,0,B
COMMN,2822,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06970,1,$2737.00,$3327.00,21,0,B
COMMN,2825,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07120,1,$2946.00,$3581.00,21,0,B
COMMN,2830,07/01/2009 12:00:00 AM,12/25/2009 12:00:00 AM,COMMN,SFM,2830F,1,$3645.00,$4788.00,791,0,B
COMMN,2846,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06970,1,$2737.00,$3327.00,21,0,B
COMMN,2894,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08470,1,$5690.00,$6916.00,351,0,B
COMMN,2903,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06200,1,$1881.00,$2287.00,535,0,B
COMMN,2904,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06145,1,$1831.00,$2226.00,535,0,B
COMMN,2905,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06480,1,$2156.00,$2621.00,535,0,B
COMMN,2907,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06690,1,$2388.00,$2902.00,535,0,B
COMMN,2908,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06480,1,$2156.00,$2621.00,535,0,B
COMMN,2909,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06890,1,$2632.00,$3199.00,535,0,B
COMMN,2910,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06260,1,$1936.00,$2354.00,535,0,B
COMMN,2912,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06540,1,$2221.00,$2700.00,535,0,B
COMMN,2913,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06690,1,$2388.00,$2902.00,535,0,B
COMMN,2914,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06780,1,$2496.00,$3035.00,535,0,B
COMMN,2915,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06990,1,$2764.00,$3359.00,535,0,B
COMMN,2916,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06690,1,$2388.00,$2902.00,535,0,B
COMMN,2917,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07110,1,$2933.00,$3566.00,535,0,B
COMMN,2920,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06870,1,$2607.00,$3169.00,790,0,B
COMMN,2922,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06960,1,$2726.00,$3313.00,790,0,B
COMMN,2924,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07185,1,$3041.00,$3696.00,21,0,B
COMMN,2930,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06870,1,$2607.00,$3169.00,790,0,B
COMMN,2931,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06870,1,$2607.00,$3169.00,790,0,B
COMMN,2932,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06960,1,$2726.00,$3313.00,790,0,B
COMMN,2933,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07080,1,$2890.00,$3513.00,790,0,B
COMMN,2935,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06960,1,$2726.00,$3313.00,790,0,B
COMMN,2940,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2940F,1,$2607.00,$3327.00,535,0,B
COMMN,2944,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,2944F,1,$2933.00,$3744.00,535,0,B
COMMN,2947,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07130,1,$2960.00,$3597.00,351,0,B
COMMN,2948,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07350,1,$3295.00,$4006.00,535,0,B
COMMN,2966,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06940,1,$2700.00,$3282.00,1,0,B
COMMN,2967,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07110,1,$2933.00,$3566.00,1,0,B
COMMN,2975,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06570,1,$2252.00,$2737.00,790,0,B
COMMN,2978,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07635,1,$3788.00,$4604.00,21,0,B
COMMN,2982,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07060,1,$2862.00,$3479.00,21,0,B
COMMN,2986,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08030,1,$4591.00,$5581.00,351,0,B
COMMN,2991,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07220,1,$3093.00,$3760.00,790,0,B
COMMN,2992,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07080,1,$2890.00,$3513.00,21,0,B
COMMN,2994,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05835,1,$1577.00,$1914.00,535,0,B
COMMN,2996,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06820,1,$2545.00,$3093.00,790,0,B
COMMN,2998,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06855,1,$2589.00,$3147.00,790,0,B
COMMN,3202,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05030,1,$1073.00,$1298.00,790,0,B
COMMN,3204,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05835,1,$1577.00,$1914.00,790,0,B
COMMN,3210,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05780,1,$1535.00,$1862.00,790,0,H
COMMN,3214,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06390,1,$2063.00,$2507.00,790,0,B
COMMN,3232,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06030,1,$1731.00,$2104.00,790,0,B
COMMN,3233,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,3233F,1,$2033.00,$2472.00,351,6,B
COMMN,3234,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06565,1,$2247.00,$2732.00,2,0,B
COMMN,3238,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05960,1,$1674.00,$2033.00,1,0,B
COMMN,3246,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06150,1,$1835.00,$2230.00,1,0,B
COMMN,3256,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06100,1,$1791.00,$2178.00,790,0,B
COMMN,3260,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06010,1,$1714.00,$2084.00,790,0,B
COMMN,3262,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,06620,1,$2309.00,$2806.00,251,0,B
COMMN,3264,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,04590,1,$870.00,$1052.00,790,0,B
COMMN,3280,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05885,1,$1615.00,$1960.00,790,0,B
COMMN,3284,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06010,1,$1714.00,$2084.00,790,0,B
COMMN,3285,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06660,1,$2354.00,$2862.00,790,0,B
COMMN,3287,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06700,1,$2401.00,$2918.00,790,0,B
COMMN,3289,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06720,1,$2424.00,$2946.00,790,0,B
COMMN,3291,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07010,1,$2793.00,$3396.00,790,0,B
COMMN,3292,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07340,1,$3282.00,$3989.00,790,0,B
COMMN,3302,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05510,1,$1349.00,$1634.00,790,0,B
COMMN,3310,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05830,1,$1573.00,$1909.00,790,0,B
COMMN,3320,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06295,1,$1970.00,$2395.00,856,0,B
COMMN,3321,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06495,1,$2172.00,$2640.00,350,0,B
COMMN,3322,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06630,1,$2319.00,$2819.00,790,0,B
COMMN,3342,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,07270,1,$3169.00,$3851.00,251,0,B
COMMN,3370,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,3370F,1,$1658.00,$2115.00,856,0,B
COMMN,3371,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06160,1,$1844.00,$2242.00,790,0,B
COMMN,3372,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,3372F,1,$1835.00,$2342.00,856,0,B
COMMN,3373,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06210,1,$1890.00,$2297.00,790,0,B
COMMN,3374,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,3374F,1,$2242.00,$2726.00,21,6,B
COMMN,3375,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05690,1,$1470.00,$1782.00,250,0,B
COMMN,3376,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06040,1,$1740.00,$2115.00,790,0,B
COMMN,3378,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06090,1,$1782.00,$2166.00,790,0,B
COMMN,3402,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06265,1,$1941.00,$2360.00,261,0,B
COMMN,3406,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06070,1,$1765.00,$2145.00,790,0,B
COMMN,3417,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06265,1,$1941.00,$2360.00,261,0,B
COMMN,3419,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06565,1,$2247.00,$2732.00,261,0,B
COMMN,3422,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06665,5,$2360.00,$2868.00,261,0,B
COMMN,3424,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06665,1,$2360.00,$2868.00,261,0,B
COMMN,3426,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07060,1,$2862.00,$3479.00,351,0,B
COMMN,3428,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06565,1,$2247.00,$2732.00,261,0,B
COMMN,3430,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06865,5,$2602.00,$3162.00,261,0,B
COMMN,3432,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07150,1,$2989.00,$3633.00,261,0,B
COMMN,3434,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,3434F,5,$2140.00,$2933.00,261,0,B
COMMN,3435,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06465,1,$2140.00,$2602.00,261,0,B
COMMN,3436,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06935,5,$2693.00,$3273.00,261,0,B
COMMN,3438,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06840,1,$2571.00,$3126.00,1,0,B
COMMN,3450,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06205,1,$1886.00,$2292.00,790,0,B
